Season,PlayerID,TID,team_abbreviation,player_id
2020,15044,1144,campbell,Trey Spencer
2020,15047,1148,central-connecticut-state,Trey Tennyson
2020,15052,1455,wichita-state,Trey Wade
2020,15055,1323,notre-dame,Trey Wertz
2020,15056,1340,portland-state,Trey Wood
2020,15057,1430,utah-valley,Trey Woodbury
2020,15061,1375,south-alabama,Trhae Mitchell
2020,15066,1316,north-florida,Trip Day
2020,15068,1124,baylor,Tristan Clark
2020,15070,1242,kansas,Tristan Enaruna
2020,15071,1176,denver,Tristan Green
2020,15073,1238,jackson-state,Tristan Jarrett
2020,15077,1187,east-carolina,Tristen Newton
2020,15081,1377,south-dakota,Triston Simpson
2020,15083,1288,morgan-state,Troy Baxter
2020,15089,1309,new-orleans,Troy Green
2020,15099,1245,kent-state,Troy Simmons
2020,15106,1108,alcorn-state,Troymain Crosby
2020,15107,1354,south-carolina-state,Trushaun Moorer
2020,15111,1119,army,Tucker Blackwell
2020,15114,1159,colgate,Tucker Richardson
2020,15116,1399,tennessee-tech,Tujautae Williams
2020,15117,1283,missouri-state,Tulio Dasilva
2020,15119,1142,cal-poly,Tuukka Jaakkola
2020,15126,1377,south-dakota,Ty Chisom
2020,15128,1223,houston-baptist,Ty Dalton
2020,15129,1423,north-carolina-wilmington,Ty Gadsden
2020,15131,1271,maryland-eastern-shore,Ty Gibson
2020,15132,1311,nicholls-state,Ty Gordon
2020,15133,1300,north-carolina-central,Ty Graves
2020,15136,1185,eastern-michigan,Ty Groce
2020,15138,1240,jacksonville-state,Ty Hudson
2020,15141,1149,charleston-southern,Ty Jones
2020,15142,1331,oral-roberts,Ty Lazenby
2020,15145,1200,fordham,Ty Perry
2020,15147,1465,california-baptist,Ty Rowell
2020,15148,1166,creighton,Ty Shon Alexander
2020,15150,1184,eastern-kentucky,Ty Taylorii
2020,15152,1208,georgia,Tye Fagan
2020,15156,1417,ucla,Tyger Campbell
2020,15157,1392,stony-brook,Tykei Greene
2020,15162,1454,milwaukee,Tyler Behrendt
2020,15165,1127,binghamton,Tyler Bertram
2020,15166,1160,colorado,Tyler Bey
2020,15172,1350,richmond,Tyler Burton
2020,15175,1103,akron,Tyler Cheese
2020,15177,1296,northern-illinois,Tyler Cochran
2020,15180,1440,virginia-military-institute,Tyler Creammer
2020,15188,1464,youngstown-state,Tyler Foster
2020,15193,1377,south-dakota,Tyler Hagedorn
2020,15196,1456,william-mary,Tyler Hamilton
2020,15198,1235,iowa-state,Tyler Harris
2020,15199,1441,western-carolina,Tyler Harris
2020,15205,1244,kennesaw-state,Tyler Hooker
2020,15212,1186,eastern-washington,Tyler Kidd
2020,15225,1299,north-carolina-at,Tyler Maye
2020,15229,1292,middle-tennessee,Tyler Millin
2020,15234,1298,navy,Tyler Nelson
2020,15239,1377,south-dakota,Tyler Peterson
2020,15241,1163,connecticut,Tyler Polley
2020,15244,1264,manhattan,Tyler Reynolds
2020,15247,1186,eastern-washington,Tyler Robertson
2020,15248,1148,central-connecticut-state,Tyler Rowe
2020,15250,1265,marist,Tyler Sagl
2020,15251,1265,marist,Tyler Saint Furcy
2020,15252,1125,belmont,Tyler Scanlon
2020,15255,1297,northern-kentucky,Tyler Sharpe
2020,15258,1392,stony-brook,Tyler Stephenson Moore
2020,15259,1384,saint-francis-pa,Tyler Stewart
2020,15265,1357,sacred-heart,Tyler Thomas
2020,15269,1228,illinois,Tyler Underwood
2020,15270,1458,wisconsin,Tyler Wahl
2020,15279,1295,north-dakota-state,Tyler Witz
2020,15281,1372,stephen-f-austin,Tyler Zivney
2020,15292,1311,nicholls-state,Tyrease Terrell
2020,15293,1439,virginia-tech,Tyrece Radford
2020,15297,1208,georgia,Tyree Crump
2020,15298,1295,north-dakota-state,Tyree Eady
2020,15302,1346,quinnipiac,Tyree Pickron
2020,15303,1419,louisiana-monroe,Tyree White
2020,15306,1412,alabama-birmingham,Tyreek Scott Grayson
2020,15309,1351,rider,Tyrei Randall
2020,15310,1407,troy,Tyrek Williams
2020,15311,1232,indiana-state,Tyreke Key
2020,15312,1375,south-alabama,Tyreke Locure
2020,15317,1157,coastal-carolina,Tyrell Gumbs Frater
2020,15320,1120,auburn,Tyrell Jones
2020,15324,1390,stanford,Tyrell Terry
2020,15326,1235,iowa-state,Tyrese Haliburton
2020,15327,1313,norfolk-state,Tyrese Jenkins
2020,15328,1163,connecticut,Tyrese Martin
2020,15329,1246,kentucky,Tyrese Maxey
2020,15330,1156,cleveland-state,Tyrese Potoma
2020,15331,1106,alabama-state,Tyrese Robinson
2020,15332,1371,seton-hall,Tyrese Samuel
2020,15333,1346,quinnipiac,Tyrese Williams
2020,15334,1188,southern-illinois-edwardsville,Tyrese Williford
2020,15335,1187,east-carolina,Tyrie Jackson
2020,15336,1411,texas-southern,Tyrik Armstrong
2020,15337,1157,coastal-carolina,Tyrik Dixon
2020,15339,1249,lamar,Tyrin Atwood
2020,15341,1254,long-island-university,Tyrn Flowers
2020,15343,1190,east-tennessee-state,Tyron Brewer
2020,15348,1299,north-carolina-at,Tyrone Lyons
2020,15350,1447,wagner,Tyrone Nesbyiv
2020,15352,1248,lafayette,Tyrone Perry
2020,15367,1154,citadel,Tyson Batiste
2020,15368,1280,mississippi-state,Tyson Carter
2020,15370,1455,wichita-state,Tyson Etienne
2020,15371,1155,clemson,Tyson Hunter
2020,15372,1374,southern-methodist,Tyson Jolly
2020,15376,1318,northeastern,Tyson Walker
2020,15377,1295,north-dakota-state,Tyson Ward
2020,15382,1320,northern-iowa,Tywhon Pickford
2020,15385,1410,texas-pan-american,Uche Dibiamaka
2020,15388,1244,kennesaw-state,Ugo Obineke
2020,15391,1328,oklahoma,Umoja Gibson
2020,15393,1383,st-francis-ny,Unique Mclean
2020,15395,1241,james-madison,Vado Morse
2020,15401,1116,arkansas,Vance Jackson
2020,15406,1169,cal-state-northridge,Vante Hendrix
2020,15414,1263,maine,Veljko Radakovic
2020,15416,1238,jackson-state,Venjie Wallis
2020,15419,1181,duke,Vernon Careyjr
2020,15426,1273,mercer,Victor Bafutto
2020,15431,1328,oklahoma,Victor Iwuakor
2020,15435,1288,morgan-state,Victor Okafor
2020,15443,1263,maine,Vilgot Larsson
2020,15444,1133,bradley,Ville Tahvanainen
2020,15448,1249,lamar,Vince Holmes
2020,15452,1433,virginia-commonwealth,Vince Williams
2020,15455,1193,fairfield,Vincent Eze
2020,15457,1230,incarnate-word,Vincent Miszkiewicz
2020,15461,1295,north-dakota-state,Vinnie Shahid
2020,15465,1254,long-island-university,Virshon Cotton
2020,15467,1424,nevada-las-vegas,Vitaliy Shibel
2020,15478,1368,southeastern-louisiana,Von Julien
2020,15482,1190,east-tennessee-state,Vonnie Patterson
2020,15488,1439,virginia-tech,Wabissa Bede
2020,15494,1316,north-florida,Wajid Aminu
2020,15495,1126,bethune-cookman,Wali Parks
2020,15502,1458,wisconsin,Walt Mcgrory
2020,15504,1137,bucknell,Walter Ellis
2020,15508,1105,alabama-am,Walter Jonesjr
2020,15512,1131,boston-university,Walter Whyte
2020,15515,1303,nebraska-omaha,Wanjang Tut
2020,15516,1333,oregon-state,Warith Alatishe
2020,15524,1193,fairfield,Wassef Methnani
2020,15526,1168,cal-state-fullerton,Wayne Arnold
2020,15529,1224,howard,Wayne Bristoljr
2020,15540,1401,texas-am,Wendell Mitchell
2020,15541,1181,duke,Wendell Moorejr
2020,15548,1171,dartmouth,Wes Slajchert
2020,15556,1398,tennessee-state,Wesley Harris
2020,15566,1391,stetson,Wheza Panzo
2020,15578,1400,texas,Will Baker
2020,15589,1453,green-bay,Will Chevalier
2020,15615,1447,wagner,Will Martinez
2020,15624,1159,colgate,Will Rayman
2020,15627,1332,oregon,Will Richardson
2020,15631,1454,milwaukee,Will Sessoms
2020,15644,1444,western-michigan,William Boyer Richard
2020,15665,1274,miami-fl,Willie Herenton
2020,15666,1405,toledo,Willie Jackson
2020,15675,1178,detroit-mercy,Willy Isiani
2020,15676,1351,rider,Willy Nunezjr
2020,15692,1339,portland,Wyatt Watson
2020,15693,1199,florida-state,Wyatt Wilkes
2020,15694,1463,yale,Wyatt Yess
2020,15697,1137,bucknell,Xander Rice
2020,15701,1256,louisiana-tech,Xavier Armstead
2020,15704,1358,sam-houston-state,Xavier Bryant
2020,15705,1378,south-florida,Xavier Castaneda
2020,15708,1441,western-carolina,Xavier Cork
2020,15717,1330,old-dominion,Xavier Green
2020,15720,1324,oakland,Xavier Hill Mais
2020,15723,1338,pittsburgh,Xavier Johnson
2020,15724,1206,george-mason,Xavier Johnson
2020,15725,1152,chicago-state,Xavier Johnson
2020,15735,1281,missouri,Xavier Pinson
2020,15743,1243,kansas-state,Xavier Sneed
2020,15746,1277,michigan-state,Xavier Tillman
2020,15748,1148,central-connecticut-state,Xavier Wilson
2020,15749,1103,akron,Xeryius Williams
2020,15751,1192,fairleigh-dickinson,Xzavier Malone
2020,15756,1411,texas-southern,Yahuza Rasas
2020,15762,1361,san-diego-state,Yanni Wetzell
2020,15767,1383,st-francis-ny,Yaradyah Evans
2020,15769,1360,san-diego,Yauhen Massalski
2020,15770,1360,san-diego,Yavuz Gultekin
2020,15771,1185,eastern-michigan,Yeikson Montero
2020,15776,1140,brigham-young,Yoeli Childs
2020,15781,1374,southern-methodist,Yor Anei
2020,15783,1313,norfolk-state,Yoro Sidibe
2020,15785,1419,louisiana-monroe,Youry White
2020,15791,1387,saint-louis,Yuri Collins
2020,15798,1397,tennessee,Yves Pons
2020,15804,1189,elon,Zac Ervin
2020,15806,1315,north-dakota,Zac Sadler
2020,15807,1140,brigham-young,Zac Seljaas
2020,15810,1255,longwood,Zac Watson
2020,15823,1170,sacramento-state,Zach Chappell
2020,15829,1312,njit,Zach Cooks
2020,15830,1229,illinois-state,Zach Copeland
2020,15833,1193,fairfield,Zach Crisler
2020,15842,1462,xavier,Zach Freemantle
2020,15847,1324,oakland,Zach Goodline
2020,15854,1153,cincinnati,Zach Harvey
2020,15855,1286,montana-state,Zach Hobbs
2020,15859,1135,brown,Zach Hunsaker
2020,15861,1241,james-madison,Zach Jacobs
2020,15884,1148,central-connecticut-state,Zach Newkirk
2020,15886,1358,sam-houston-state,Zach Nutall
2020,15888,1465,california-baptist,Zach Pirog
2020,15890,1333,oregon-state,Zach Reichle
2020,15893,1270,mcneese-state,Zach Scott
2020,15894,1354,south-carolina-state,Zach Sellers
2020,15899,1303,nebraska-omaha,Zach Thornhill
2020,15902,1180,drexel,Zach Walton
2020,15904,1290,mississippi-valley-state,Zachary Barnes
2020,15910,1317,north-texas,Zachary Simmons
2020,15912,1204,georgia-southern,Zack Bryant
2020,15913,1378,south-florida,Zack Dawson
2020,15921,1212,grambling,Zahad Munford
2020,15925,1296,northern-illinois,Zaire Mateen
2020,15932,1406,towson,Zane Martin
2020,15933,1305,nevada,Zane Meeks
2020,15939,1115,arkansas-pine-bluff,Zavian Jackson
2020,15942,1276,michigan,Zavier Simpson
2020,15946,1407,troy,Zay Williams
2020,15948,1342,presbyterian,Zeb Graham
2020,15954,1188,southern-illinois-edwardsville,Zeke Moore
2020,15955,1112,arizona,Zeke Nnaji
2020,15956,1238,jackson-state,Zeke Quinlan
2020,15959,1158,college-of-charleston,Zep Jasper
2020,15963,1467,merrimack,Ziggy Reid
2020,15964,1218,hawaii,Zigmars Raimo
2020,15967,1224,howard,Zion Cousins
2020,15968,1227,illinois-chicago,Zion Griffin
2020,15969,1434,valparaiso,Zion Morgan
2020,15970,1459,wofford,Zion Richardson
2020,15971,1282,missouri-kansas-city,Zion Williams
2020,15973,1324,oakland,Zion Young
2020,15975,1237,iupui,Zo Tyson
2020,15976,1218,hawaii,Zoar Nedd
2020,15980,1241,james-madison,Zyon Dobbs
2020,15981,1415,california-riverside,Zyon Pullin
2021,3,1155,clemson,Aamir Simms
2021,4,1381,southern-utah,Aanen Moody
2021,9,1152,chicago-state,Aaris Monte Bonds
2021,33,1357,sacred-heart,Aaron Clarke
2021,35,1211,gonzaga,Aaron Cook
2021,38,1436,vermont,Aaron Deloney
2021,40,1119,army,Aaron Duhart
2021,42,1332,oregon,Aaron Estrada
2021,52,1277,michigan-state,Aaron Henry
2021,67,1370,seattle,Aaron Nettles
2021,83,1139,butler,Aaron Thompson
2021,92,1345,purdue,Aaron Wheeler
2021,94,1268,maryland,Aaron Wiggins
2021,104,1229,illinois-state,Abdou Ndiaye
2021,112,1286,montana-state,Abdul Mohamed
2021,115,1102,air-force,Abe Kinrade
2021,121,1129,boise-state,Abu Kigab
2021,126,1442,western-illinois,Adam Anhold
2021,129,1124,baylor,Adam Flagler
2021,133,1431,texas-el-paso,Adam Hess
2021,134,1462,xavier,Adam Kunkel
2021,139,1228,illinois,Adam Miller
2021,146,1361,san-diego-state,Adam Seiko
2021,152,1161,colorado-state,Adam Thistlewood
2021,168,1402,texas-state,Addison Wallace
2021,169,1413,california-davis,Ade Adebayo
2021,172,1263,maine,Adefolalrin Adetogun
2021,173,1312,njit,Adetokunbo Bakare
2021,174,1297,northern-kentucky,Adham Eleeda
2021,182,1457,winthrop,Adonis Arms
2021,192,1433,virginia-commonwealth,Adrian Balwinjr
2021,195,1111,appalachian-state,Adrian Delph
2021,199,1444,western-michigan,Adrian Martin
2021,200,1297,northern-kentucky,Adrian Nelson
2021,203,1427,texas-san-antonio,Adrian Rodriguez
2021,213,1361,san-diego-state,Aguek Arop
2021,217,1145,canisius,Ahamadou Fofana
2021,218,1260,loyola-il,Aher Uguak
2021,233,1339,portland,Ahmed Ali
2021,237,1219,high-point,Ahmil Flowers
2021,238,1309,new-orleans,Ahren Freeman
2021,239,1234,iowa,Ahron Ulis
2021,240,1252,lipscomb,Ahsan Asadullah
2021,241,1380,southern,Ahsante Shivers
2021,242,1373,siena,Aidan Carpenter
2021,243,1142,cal-poly,Aidan Prukop
2021,247,1101,abilene-christian,Airion Simmons
2021,254,1352,robert-morris,Aj Bramah
2021,257,1151,chattanooga,Aj Caldwell
2021,266,1320,northern-iowa,Aj Green
2021,271,1277,michigan-state,Aj Hoggard
2021,277,1270,mcneese-state,Aj Lawson
2021,278,1376,south-carolina,Aj Lawson
2021,282,1422,north-carolina-greensboro,Aj Mcginnis
2021,285,1330,old-dominion,Aj Oliverii
2021,288,1377,south-dakota,Aj Plitzuweit
2021,289,1344,providence,Aj Reeves
2021,293,1359,samford,Aj Staton Mccray
2021,296,1102,air-force,Aj Walker
2021,299,1206,george-mason,Aj Wilson
2021,300,1225,idaho,Aj Youngman
2021,302,1319,northern-arizona,Ajang Aguek
2021,303,1404,tennessee-martin,Ajani Kennedy
2021,304,1364,california-santa-barbara,Ajare Sanni
2021,307,1351,rider,Ajiri Johnson
2021,326,1145,canisius,Akrum Ahemed
2021,328,1155,clemson,Al Amir Dawes
2021,330,1156,cleveland-state,Al Eichelberger
2021,334,1393,syracuse,Alan Griffin
2021,343,1376,south-carolina,Alanzo Frink
2021,347,1435,vanderbilt,Albert Braelee
2021,358,1156,cleveland-state,Alec Oglesby
2021,360,1184,bellarmine,Alec Pfriem
2021,365,1122,austin-peay,Alec Woodard
2021,367,1458,wisconsin,Aleem Ford
2021,369,1382,st-bonaventure,Alejandro Vasquez
2021,370,1174,delaware,Aleks Novakovich
2021,372,1466,north-alabama,Aleksa Matic
2021,380,1305,nevada,Alem Huseinovic
2021,381,1213,grand-canyon,Alessandro Lever
2021,385,1355,south-dakota-state,Alex Arians
2021,387,1140,brigham-young,Alex Barcello
2021,393,1300,north-carolina-central,Alex Caldwell
2021,394,1159,colgate,Alex Capitano
2021,397,1392,stony-brook,Alex Christie
2021,403,1388,saint-marys-ca,Alex Ducas
2021,417,1155,clemson,Alex Hemenway
2021,420,1219,high-point,Alex Holt
2021,421,1460,wright-state,Alex Huibregtse
2021,422,1202,furman,Alex Hunter
2021,427,1119,army,Alex King
2021,429,1229,illinois-state,Alex Kotov
2021,432,1272,memphis,Alex Lomax
2021,437,1191,evansville,Alex Matthews
2021,438,1169,cal-state-northridge,Alex Merkviladze
2021,441,1447,wagner,Alex Morales
2021,446,1166,creighton,Alex Oconnell
2021,453,1244,kennesaw-state,Alex Peterson
2021,459,1104,alabama,Alex Reese
2021,460,1254,long-island-university,Alex Rivera
2021,468,1137,bucknell,Alex Timmerman
2021,471,1464,youngstown-state,Alex Vargo
2021,474,1357,sacred-heart,Alex Watson
2021,480,1290,mississippi-valley-state,Alexander Perry
2021,484,1378,south-florida,Alexis Yetna
2021,487,1428,utah,Alfonso Plummer
2021,491,1333,oregon-state,Alfred Hollins
2021,493,1103,akron,Ali Ali
2021,502,1194,florida-atlantic,Alijah Martin
2021,503,1142,cal-poly,Alimamy Koroma
2021,507,1231,indiana,Aljami Durham
2021,508,1450,washington-state,Aljaz Kunc
2021,511,1193,fairfield,Allan Jeanne Rose
2021,514,1348,rhode-island,Allen Betrand
2021,517,1120,auburn,Allen Flanigan
2021,521,1351,rider,Allen Powell
2021,527,1262,massachusetts-lowell,Allin Blunt
2021,530,1316,north-florida,Alonde Legrand
2021,531,1328,oklahoma,Alondes Williams
2021,532,1259,loyola-md,Alonso Faure
2021,537,1402,texas-state,Alonzo Sule
2021,538,1113,arizona-state,Alonzo Vergejr
2021,545,1429,utah-state,Alphonso Anderson
2021,548,1455,wichita-state,Alterique Gilbert
2021,555,1344,providence,Alyn Breed
2021,560,1364,california-santa-barbara,Amadou Sow
2021,563,1240,jacksonville-state,Amanze Ngumezi
2021,567,1453,green-bay,Amari Davis
2021,571,1182,duquesne,Amari Kelly
2021,572,1340,portland-state,Amari Mccray
2021,573,1180,drexel,Amari Williams
2021,575,1332,oregon,Amauri Hardy
2021,577,1342,presbyterian,Ambakale Gregam
2021,582,1175,delaware-state,Ameer Bennett
2021,584,1102,air-force,Ameka Akaya
2021,588,1286,montana-state,Amin Adamu
2021,599,1398,tennessee-state,Amorey Womack
2021,600,1256,louisiana-tech,Amorie Archibald
2021,604,1169,cal-state-northridge,Amound Anderson
2021,612,1249,lamar,Anderson Kopp
2021,614,1280,mississippi-state,Andersson Garcia
2021,619,1337,pepperdine,Andre Ball
2021,620,1313,norfolk-state,Andre Bottoms
2021,625,1228,illinois,Andre Curbelo
2021,631,1401,texas-am,Andre Gordon
2021,632,1350,richmond,Andre Gustavson
2021,633,1460,wright-state,Andre Harris
2021,634,1182,duquesne,Andre Harris
2021,636,1414,california-irvine,Andre Henry
2021,640,1163,connecticut,Andre Jackson
2021,642,1311,nicholls-state,Andre Jones
2021,643,1143,california,Andre Kelly
2021,647,1450,dixie-state,Andre Mulibea
2021,651,1137,bucknell,Andre Screen
2021,656,1380,southern,Andre Toure
2021,670,1204,georgia-southern,Andrei Savrasov
2021,671,1450,washington-state,Andrej Jakimovski
2021,679,1174,delaware,Andrew Carr
2021,692,1137,bucknell,Andrew Funk
2021,693,1208,georgia,Andrew Garcia
2021,699,1400,texas,Andrew Jones
2021,704,1152,chicago-state,Andrew Lewis
2021,709,1211,gonzaga,Andrew Nembhard
2021,715,1131,boston-university,Andrew Petcash
2021,716,1314,north-carolina,Andrew Platek
2021,729,1267,marshall,Andrew Taylor
2021,732,1460,wright-state,Andrew Welage
2021,733,1185,eastern-michigan,Andrew Wells
2021,759,1422,north-carolina-greensboro,Angelo Allegri
2021,763,1370,seattle,Angelo Stuart
2021,766,1415,california-riverside,Angus Mcwilliam
2021,768,1105,alabama-am,Anjay Cortez
2021,773,1279,mississippi,Antavion Collum
2021,782,1262,massachusetts-lowell,Anthony Blunt
2021,794,1296,northern-illinois,Anthony Crump
2021,796,1356,southern-illinois,Anthony Davanzo
2021,803,1196,florida,Anthony Duruji
2021,811,1321,northwestern,Anthony Gaines
2021,815,1314,north-carolina,Anthony Harris
2021,820,1201,fresno-state,Anthony Holland
2021,831,1442,western-illinois,Anthony Jones
2021,836,1231,indiana,Anthony Leal
2021,840,1386,saint-josephs,Anthony Longpr
2021,854,1264,manhattan,Anthony Nelson
2021,856,1174,delaware,Anthony Ochefu
2021,859,1199,florida-state,Anthony Polite
2021,865,1382,st-bonaventure,Anthony Roberts
2021,866,1362,san-francisco,Anthony Roy
2021,867,1205,gardner-webb,Anthony Selden
2021,874,1164,coppin-state,Anthony Tarke
2021,877,1404,tennessee-martin,Anthony Thomas
2021,880,1274,miami-fl,Anthony Walker
2021,891,1178,detroit-mercy,Antoine Davis
2021,903,1386,saint-josephs,Anton Jansson
2021,906,1211,gonzaga,Anton Watson
2021,917,1198,florida-international,Antonio Dayejr
2021,919,1243,kansas-state,Antonio Gordon
2021,925,1229,illinois-state,Antonio Reeves
2021,926,1107,albany-ny,Antonio Rizzuto
2021,928,1244,kennesaw-state,Antonio Spencer
2021,929,1133,bradley,Antonio Thomas
2021,939,1407,troy,Antwan Burnett
2021,942,1320,northern-iowa,Antwan Kimmons
2021,946,1348,rhode-island,Antwan Walker
2021,948,1166,creighton,Antwann Jones
2021,955,1312,njit,Antwuan Butler
2021,956,1247,la-salle,Anwar Gill
2021,958,1150,charlotte,Anzac Rissetto
2021,960,1268,maryland,Aquan Smart
2021,973,1415,california-riverside,Arinze Chidom
2021,977,1282,missouri-kansas-city,Arkel Lamar
2021,979,1231,indiana,Armaan Franklin
2021,982,1314,north-carolina,Armando Bacot
2021,988,1244,kennesaw-state,Armani Harris
2021,993,1145,canisius,Armon Harried
2021,997,1385,st-johns-ny,Arnaldo Toro
2021,999,1108,alcorn-state,Arne Morris
2021,1015,1379,southern-mississippi,Artur Konontsuk
2021,1019,1145,canisius,Asa Beyah
2021,1022,1430,utah-valley,Asa Mccord
2021,1025,1233,iona,Asante Gist
2021,1027,1213,grand-canyon,Asbjorn Midtgaard
2021,1034,1411,texas-southern,Ashton Mcclelland
2021,1046,1447,wagner,Atiba Taylor
2021,1048,1169,cal-state-northridge,Atin Wright
2021,1055,1338,pittsburgh,Audiese Toney
2021,1061,1261,louisiana-state,Aundre Hyatt
2021,1063,1141,central-michigan,Aundre Polk
2021,1076,1358,sam-houston-state,Austin Brewer
2021,1080,1221,holy-cross,Austin Butler
2021,1087,1279,mississippi,Austin Crowley
2021,1102,1399,tennessee-tech,Austin Harvell
2021,1106,1298,navy,Austin Inge
2021,1118,1144,campbell,Austin Mccullough
2021,1126,1320,northern-iowa,Austin Phyfe
2021,1130,1328,oklahoma,Austin Reaves
2021,1132,1409,tulsa,Austin Richie
2021,1135,1182,duquesne,Austin Rotroff
2021,1137,1226,idaho-state,Austin Smellie
2021,1151,1216,hartford,Austin Williams
2021,1160,1329,oklahoma-state,Avery Andersoniii
2021,1161,1403,texas-tech,Avery Benson
2021,1163,1416,central-florida,Avery Diggs
2021,1165,1117,arkansas-state,Avery Felts
2021,1171,1249,lamar,Avery Sullivan
2021,1178,1249,lamar,Ayaan Sohail
2021,1180,1247,la-salle,Ayinde Hikim
2021,1182,1303,nebraska-omaha,Ayo Akinwole
2021,1184,1228,illinois,Ayo Dosunmu
2021,1189,1237,iupui,Azariah Seay
2021,1193,1112,arizona,Azuolas Tubelis
2021,1194,1413,california-davis,Ba Cameron
2021,1195,1389,saint-peters,Babacar Diallo
2021,1196,1225,idaho,Babacar Thiombane
2021,1198,1120,auburn,Babatunde Akingbola
2021,1202,1206,george-mason,Bahaide Haidara
2021,1203,1436,vermont,Bailey Patella
2021,1208,1237,iupui,Bakari Lastrap
2021,1213,1199,florida-state,Balsa Koprivica
2021,1216,1183,eastern-illinois,Barlow Alleruzzoiv
2021,1223,1444,western-michigan,Bartis White
2021,1225,1422,north-carolina-greensboro,Bas Leyte
2021,1226,1184,bellarmine,Bash Wieland
2021,1234,1172,davidson,Bates Jones
2021,1237,1260,loyola-il,Baylor Hebb
2021,1239,1355,south-dakota-state,Baylor Scheierman
2021,1240,1184,bellarmine,Baylor Younker
2021,1253,1458,wisconsin,Ben Carlson
2021,1258,1114,arkansas-little-rock,Ben Coupet
2021,1268,1211,gonzaga,Ben Gregg
2021,1269,1356,southern-illinois,Ben Harvey
2021,1273,1434,valparaiso,Ben Krikke
2021,1276,1250,lehigh,Ben Li
2021,1277,1110,american,Ben Lubarsky
2021,1284,1349,rice,Ben Moffat
2021,1288,1360,san-diego,Ben Pyle
2021,1292,1325,ohio,Ben Roderick
2021,1294,1125,belmont,Ben Sheppard
2021,1295,1436,vermont,Ben Shungu
2021,1299,1325,ohio,Ben Vanderplas
2021,1301,1456,william-mary,Ben Wight
2021,1308,1462,xavier,Benjamin Stanley
2021,1311,1112,arizona,Bennedict Mathurin
2021,1314,1373,siena,Bennett Kwiecinski
2021,1319,1315,north-dakota,Bentiu Panoam
2021,1320,1218,hawaii,Beon Riley
2021,1324,1198,florida-international,Bernie Andre
2021,1325,1233,iona,Berrick Jeanlouis
2021,1329,1286,montana-state,Bilal Shabazz
2021,1349,1187,east-carolina,Bitumba Baruti
2021,1350,1218,hawaii,Biwali Bayles
2021,1358,1459,wofford,Bj Mack
2021,1380,1350,richmond,Blake Francis
2021,1383,1299,north-carolina-at,Blake Harris
2021,1389,1324,oakland,Blake Lampman
2021,1396,1251,liberty,Blake Preston
2021,1408,1430,utah-valley,Blaze Nield
2021,1409,1306,new-hampshire,Blondeau Tchoukuiengo
2021,1413,1139,butler,Bo Hodges
2021,1416,1221,holy-cross,Bo Montgomery
2021,1429,1237,iupui,Bobby Harvey
2021,1438,1236,ipfw,Bobby Planutis
2021,1445,1295,north-dakota-state,Boden Skunberg
2021,1446,1294,northern-colorado,Bodie Hume
2021,1447,1341,prairie-view,Boe Nguidjol
2021,1449,1346,quinnipiac,Bol Akot
2021,1452,1309,new-orleans,Bol Tong
2021,1456,1321,northwestern,Boo Buie
2021,1457,1272,memphis,Boogie Ellis
2021,1460,1286,montana-state,Borja Fernandez
2021,1462,1278,minnesota,Both Gach
2021,1465,1320,northern-iowa,Bowen Born
2021,1466,1123,ball-state,Brachen Hazen
2021,1468,1178,detroit-mercy,Brad Calipari
2021,1469,1458,wisconsin,Brad Davison
2021,1471,1414,california-irvine,Brad Greene
2021,1478,1265,marist,Braden Bell
2021,1480,1442,western-illinois,Braden Lamar
2021,1481,1260,loyola-il,Braden Norris
2021,1483,1230,incarnate-word,Bradley Akhile
2021,1484,1409,tulsa,Bradley Alcime
2021,1489,1315,north-dakota,Brady Danielson
2021,1491,1377,south-dakota,Brady Heiman
2021,1493,1328,oklahoma,Brady Manek
2021,1500,1270,mcneese-state,Braelon Bush
2021,1507,1428,utah,Branden Carlson
2021,1517,1390,stanford,Brandon Angel
2021,1521,1140,brigham-young,Brandon Averette
2021,1528,1246,kentucky,Brandon Bostonjr
2021,1530,1259,loyola-md,Brandon Bradsher
2021,1543,1364,california-santa-barbara,Brandon Cyrus
2021,1547,1170,sacramento-state,Brandon Davis
2021,1558,1368,southeastern-louisiana,Brandon Gonzalez
2021,1565,1189,elon,Brandon Harris
2021,1570,1420,maryland-baltimore-county,Brandon Horvath
2021,1572,1105,alabama-am,Brandon Houston
2021,1578,1276,michigan,Brandon Johnsjr
2021,1580,1278,minnesota,Brandon Johnson
2021,1585,1184,eastern-kentucky,Brandon Knapper
2021,1589,1416,central-florida,Brandon Mahan
2021,1596,1282,missouri-kansas-city,Brandon Mckissic
2021,1610,1345,purdue,Brandon Newman
2021,1619,1105,alabama-am,Brandon Powell
2021,1620,1192,fairleigh-dickinson,Brandon Powell
2021,1624,1409,tulsa,Brandon Rachal
2021,1635,1192,fairleigh-dickinson,Brandon Rush
2021,1638,1437,villanova,Brandon Slater
2021,1645,1244,kennesaw-state,Brandon Stroud
2021,1646,1187,east-carolina,Brandon Suggs
2021,1647,1230,incarnate-word,Brandon Swaby
2021,1662,1285,montana,Brandon Whitney
2021,1669,1342,presbyterian,Brandon Younger
2021,1672,1426,texas-arlington,Brandyn Talbot
2021,1673,1354,south-carolina-state,Brandynn Manning
2021,1677,1142,cal-poly,Brantly Stevenson
